,district,return_item,total_returns,0-30,30-75,75-150,150-500,500-inf,state,state_fips
35205,1,Taxable Dividends Ret.,76581,12627,19164,23973,16352,3080,SC,45
35206,1,Taxable Dividend Amt.,796717127,28140908,71889037,148593173,275755151,256193101,SC,45
35207,1,State Refund Ret.,74490,3783,20826,32419,15318,1903,SC,45
35208,1,State Refund Amt.,133661973,3007994,21915678,46027966,32879272,28866797,SC,45
35209,1,Schedule C Prof./Loss Ret.,59613,20487,16088,12948,7040,1195,SC,45
35210,1,Schedule C Prof./Loss Amt.,895656961,133807844,142567609,181362318,294954381,162831775,SC,45
35211,1,Capital Gain/Loss Ret.,68621,10590,15961,21059,15941,3224,SC,45
35212,1,Capital Gain/Loss Amt.,1833427258,11522971,49815347,143511466,409686884,1195526339,SC,45
35213,1,Taxable IRA Dist. Ret.,41390,7109,11738,14024,7137,867,SC,45
35214,1,Taxable IRA Dist. Amt.,983839095,51236756,146936550,335374441,370619187,65436779,SC,45
35215,1,Taxable Pension Ret.,81990,17800,26744,25486,10248,1035,SC,45
35216,1,Taxable Pension Amt.,2352468292,196382992,607843025,925349488,550939163,60951404,SC,45
35217,1,Farm Prof./Loss Ret.,932,121,185,259,240,75,SC,45
35218,1,Farm Prof./Loss Amt.,-9597916,-612650,-1624707,-1647149,-2291851,-1948987,SC,45
35219,1,Unemployment Comp. Ret.,6359,2592,2176,1206,190,0,SC,45
35220,1,Unemployment Comp. Amt.,23365769,8027569,7859995,4769598,716573,0,SC,45
35221,1,Tax. Soc. Sec. Ret.,59899,8577,22160,19761,8282,1081,SC,45
35222,1,Tax. Soc. Sec. Amt.,990317980,23088863,264672727,444608842,220520691,37027900,SC,45
35223,1,Student Interest Ded. Ret.,34168,6905,15708,10770,544,0,SC,45
35224,1,Student Interest Ded. Amt.,37934194,6852168,17954392,12714968,122390,0,SC,45
35225,1,S.E. Health Ded. Ret.,12269,2126,2745,2972,3145,940,SC,45
35226,1,S.E. Health Ded. Amt.,82639809,6615414,12718597,19410500,29999849,12189574,SC,45
35227,1,Keogh Pay. Ret.,2740,79,254,624,1296,455,SC,45
35228,1,Keogh Pay. Amt.,66246351,578343,2133021,8321349,32624614,22389388,SC,45
35229,1,Alimony Paid Ret.,1740,511,779,198,98,0,SC,45
35230,1,Alimony Paid Amt.,43345397,5172642,14659776,6118101,9611676,0,SC,45
35231,1,Adjustments Ret.,97407,25772,32437,25102,10693,2120,SC,45
35232,1,Adjustments Amt.,418582316,39026300,75404690,95737584,121951219,79975771,SC,45
35233,1,Total Itemized Ded. Ret.,122458,10376,34913,46263,25862,3559,SC,45
35234,1,Total Itemized Ded. Amt.,3391208066,169159771,634614706,1038633620,993926742,505455472,SC,45
35235,1,Child Tax Credit Ret.,51590,7310,25487,18448,326,0,SC,45
35236,1,Child Tax Credit Amt.,62559489,3282492,31489918,27528827,238100,0,SC,45
35237,1,Child Care Cred. Ret.,18691,2202,6530,7134,2664,128,SC,45
35238,1,Child Care Cred. Amt.,10698112,977417,3683775,4352948,1583000,82537,SC,45
35239,1,Ed Credit Ret.,22250,5597,9414,6269,905,0,SC,45
35240,1,Ed. Credit Amt.,24465870,3687556,11037490,8716762,1007119,0,SC,45
35241,1,For. Tax Credit Ret.,23971,1006,5045,8028,7572,2113,SC,45
35242,1,For. Tax Credit Amt.,25155185,42877,480771,1632460,6644717,16345306,SC,45
35243,1,Gen. Bus. Cred. Ret.,1071,16,110,214,392,329,SC,45
35244,1,Gen. Bus. Cred. Amt.,11110113,13912,218854,759164,3386813,6700923,SC,45
35245,1,Total Stat. Credit Ret.,111929,23697,42381,31438,11946,2429,SC,45
35246,1,Total Stat. Credit Amt.,145963838,9750567,50004548,45990711,15194837,24967258,SC,45
35247,1,S.E. Tax  Ret.,45499,16326,11431,9448,6184,1425,SC,45
35248,1,S.E. Tax  Amt.,149459150,24376636,28534739,33458333,41524245,19743036,SC,45
35249,1,Add. Tax Retir. Plan,13699,2548,4968,4300,1680,129,SC,45
35250,1,Tax Retir. Plan Amt.,14497294,836708,3320277,5261588,4486861,460318,SC,45
35251,1,Hlth. 12 mnth. Cvg. Count,279581,87004,94856,63751,26904,3602,SC,45
35252,1,Hlth. Shrd. Resp. Pay. Ret.,14545,6960,6312,1065,192,11,SC,45
35253,1,Hlth. Shrd. Resp. Pay. Amt.,6976325,2003456,3238328,1204584,470409,50095,SC,45
35254,1,Income Tax Ret.,273589,69545,105844,66816,27583,3687,SC,45
35255,1,Income Tax Amt.,3649865230,61308768,425540232,782948144,1096407037,1283402524,SC,45
35256,1,Total Tax Ret.,268742,71376,98571,66634,27602,3687,SC,45
35257,1,Total Tax Amt.,3753815004,79483235,411729949,778084154,1141751890,1340436801,SC,45
35258,1,Withholding Ret.,306944,110721,102441,63972,25274,3070,SC,45
35259,1,Withholding Amt.,2709729978,129071545,488074699,743334647,797426654,546034134,SC,45
35260,1,Alt. Min. Ret.,10976,13,67,515,8761,1592,SC,45
35261,1,Alt. Min. Tax Amt.,73764582,7424,142364,1327474,41682911,30140210,SC,45
35262,1,Est. Tax Pay. Ret.,29303,2290,6056,9465,8757,2442,SC,45
35263,1,Est. Tax Pay. Amt.,959145618,6026739,27172127,83459111,266199076,567899876,SC,45
35264,1,EITC Ret.,56240,43684,12128,0,0,0,SC,45
35265,1,EITC Amt.,134650861,114934620,19326454,0,0,0,SC,45
35266,1,Total Payments Ret.,328394,122834,105816,66326,27360,3654,SC,45
35267,1,Total Payments Amt.,4127202168,297382869,560159960,839535664,1106242192,1307620043,SC,45
35268,1,Refund Ret.,254126,112189,81778,42345,13815,1827,SC,45
35269,1,Refund Amt.,-863820565,-231532055,-197739963,-147618003,-119634932,-152435618,SC,45
35270,1,Balance Due Ret.,81753,14969,25983,24704,13776,1850,SC,45
35271,1,Balance Due Amt.,495080348,14292725,49942218,86882425,156432245,186586344,SC,45
35272,1,Med./Dent. Exp. Ret.,28376,6410,10834,8130,1842,0,SC,45
35273,1,Med./Dent. Exp. Amt.,282035289,56682583,100667716,81407476,29290533,0,SC,45
35274,1,State and Loc. Tax Ret.,122478,10386,34916,46267,25862,3559,SC,45
35275,1,State and Loc. Tax Amt.,933655791,9823349,85432666,249340212,326561962,256307803,SC,45
35276,1,Real Estate Tax Ret.,109111,7501,29728,42858,24435,3387,SC,45
35277,1,Real Estate Tax Amt.,309618137,14048884,50805122,94729930,100733771,42570448,SC,45
35278,1,Taxes Paid Ret.,122059,10172,34808,46234,25858,3558,SC,45
35279,1,Taxes Paid Amt.,1299659764,26632272,146599428,365081040,444007229,303677315,SC,45
35280,1,Interest Paid Ret.,95973,6070,26705,38937,20827,2448,SC,45
35281,1,Interest Paid Amt.,881505946,45916473,181573109,328441979,260770015,50311116,SC,45
35282,1,Total Interest Paid Ret.,99500,6384,27534,39881,21712,2914,SC,45
35283,1,Total Interest Paid Amt.,968590188,49650555,201640462,346364121,278811158,75163409,SC,45
35284,1,Contribution Ret.,102391,7456,27440,40021,24023,2317,SC,45
35285,1,Contribution Amt.,603864117,16738620,82095019,157738804,171967214,58696190,SC,45
35286,1,Prem. Tax Credit Ret.,12690,8656,3333,161,0,0,SC,45
35287,1,Prem. Tax Credit Ret.,38683600,25917316,10001482,277078,0,0,SC,45
35288,1,Adv. Prem. Tax Credit Ret.,14754,8884,4471,715,105,0,SC,45
35289,1,Adv. Prem. Tax Credit Amt.,43837696,26188290,12899043,1967667,342619,0,SC,45
35290,1,F 8888 - Refund Alloc. Ret.,43,0,14,0,0,0,SC,45
35291,1,F 8888 - Refund Alloc. Amt.,21300,0,8850,0,0,0,SC,45
35292,2,Return Count,305664,127155,95849,58000,19439,1725,SC,45
35293,2,Form 1040EZ,35298,28188,6421,630,0,0,SC,45
35294,2,Form 1040A,61093,35856,21059,3608,0,0,SC,45
35295,2,Form 1040,208693,62810,68271,53691,19409,1719,SC,45
35296,2,Joint Returns,118287,16180,35749,46093,17548,1562,SC,45
35297,2,Single Returns,128756,79032,37830,8303,1423,126,SC,45
35298,2,Paid Preparer Returns,159917,61467,49804,32189,12645,1584,SC,45
35299,2,Returns with Exemptions,282906,107109,95701,57990,18804,0,SC,45
35300,2,Total Exemption Amt.,2385158780,760912000,793272000,606207900,203806880,0,SC,45
35301,2,Wages Ret.,255235,103050,82360,50219,17274,1511,SC,45
35302,2,Wages Amt.,13191988917,1486768361,3662847034,4398908435,2879595165,741345224,SC,45
35303,2,Taxable Interest Ret.,75550,13757,21887,24991,12457,1553,SC,45
35304,2,Taxable Interest Amt.,100855416,8711635,17399950,25983563,24283548,22651009,SC,45
35305,2,Tax Exempt Interest Ret.,11048,1220,2523,3654,2895,623,SC,45
35306,2,Tax Exempt Interest Amt.,82921995,5118630,12060286,20170592,27070095,17497141,SC,45
35307,2,Taxable Dividends Ret.,54564,9524,14529,17964,10476,1365,SC,45
35308,2,Taxable Dividend Amt.,331852374,18085886,44237912,81904831,114491218,69729063,SC,45
35309,2,State Refund Ret.,68850,3352,20947,30828,12591,961,SC,45
35310,2,State Refund Amt.,104897513,2643713,21694963,43200194,25135346,11538616,SC,45
35311,2,Schedule C Prof./Loss Ret.,48517,18709,13279,10291,4462,494,SC,45
35312,2,Schedule C Prof./Loss Amt.,498576819,106553956,80491609,105170388,151244036,70267304,SC,45
35313,2,Capital Gain/Loss Ret.,45627,7569,11401,14704,9570,1425,SC,45
35314,2,Capital Gain/Loss Amt.,587589979,8706485,30445899,78655582,175250928,283438643,SC,45
35315,2,Taxable IRA Dist. Ret.,31714,6832,9999,10326,4019,278,SC,45
35316,2,Taxable IRA Dist. Amt.,561523128,46895926,120822769,220760197,156885081,12564756,SC,45
35317,2,Taxable Pension Ret.,70266,17533,23765,21155,6970,381,SC,45
35318,2,Taxable Pension Amt.,1775629335,183857944,501521128,713554004,352260560,17771553,SC,45
35319,2,Farm Prof./Loss Ret.,3022,523,797,933,487,87,SC,45
35320,2,Farm Prof./Loss Amt.,-32190404,-3959760,-6350078,-6301207,-5165888,-1788625,SC,45
35321,2,Unemployment Comp. Ret.,6737,3231,2167,1073,238,0,SC,45
35322,2,Unemployment Comp. Amt.,21035272,8874393,7148711,3917375,990005,0,SC,45
35323,2,Tax. Soc. Sec. Ret.,46414,8064,18742,14778,4483,328,SC,45
35324,2,Tax. Soc. Sec. Amt.,704188135,21080906,224596303,330368555,118894647,9113926,SC,45
35325,2,Student Interest Ded. Ret.,28419,5474,12884,9411,519,0,SC,45
35326,2,Student Interest Ded. Amt.,31111901,5245272,14638087,10974777,115802,0,SC,45
35327,2,S.E. Health Ded. Ret.,6778,1282,1592,1493,1747,477,SC,45
35328,2,S.E. Health Ded. Amt.,47047925,4073426,7748409,10091339,17770816,6408884,SC,45
35329,2,Keogh Pay. Ret.,1495,46,141,343,753,200,SC,45
35330,2,Keogh Pay. Amt.,34323623,281528,1035831,4165231,19124108,9568533,SC,45
35331,2,Alimony Paid Ret.,1313,467,608,199,35,0,SC,45
35332,2,Alimony Paid Amt.,23200947,4406000,9471420,6871976,2306275,0,SC,45
35333,2,Adjustments Ret.,78596,22608,26169,20894,7107,1034,SC,45
35334,2,Adjustments Amt.,262214903,30185029,54977338,63019078,70033989,40303996,SC,45
35335,2,Total Itemized Ded. Ret.,100803,8449,31858,39732,18350,1682,SC,45
35336,2,Total Itemized Ded. Amt.,2411297317,130781730,527760824,857883842,653621399,220594984,SC,45
35337,2,Child Tax Credit Ret.,50553,7291,25502,17443,307,0,SC,45
35338,2,Child Tax Credit Amt.,61354293,3272639,31575883,26254655,245000,0,SC,45
35339,2,Child Care Cred. Ret.,17568,2265,6803,6423,2002,58,SC,45
35340,2,Child Care Cred. Amt.,9800447,998832,3886740,3710868,1154211,38585,SC,45
35341,2,Ed Credit Ret.,21956,5354,9063,6597,891,0,SC,45
35342,2,Ed. Credit Amt.,24700677,3397994,10844289,9400045,1046457,0,SC,45
35343,2,For. Tax Credit Ret.,14416,692,3305,5280,4181,820,SC,45
35344,2,For. Tax Credit Amt.,8433295,29972,263774,713753,2947929,4472471,SC,45
35345,2,Gen. Bus. Cred. Ret.,515,10,60,102,208,132,SC,45
35346,2,Gen. Bus. Cred. Amt.,4392462,8127,118176,273836,1492450,2499076,SC,45
35347,2,Total Stat. Credit Ret.,98604,21864,40593,27506,7609,1006,SC,45
35348,2,Total Stat. Credit Amt.,117189170,9302800,49778773,42205331,8113025,7781469,SC,45
35349,2,S.E. Tax  Ret.,35071,14611,8554,7022,3851,645,SC,45
35350,2,S.E. Tax  Amt.,96835495,20985932,20887610,21610209,23847775,8449582,SC,45
35351,2,Add. Tax Retir. Plan,13509,2591,5099,4328,1379,64,SC,45
35352,2,Tax Retir. Plan Amt.,14316427,876756,3499018,5448900,4208275,234441,SC,45
35353,2,Hlth. 12 mnth. Cvg. Count,248923,85459,85367,55161,18839,1696,SC,45
35354,2,Hlth. Shrd. Resp. Pay. Ret.,11508,5710,4832,826,130,0,SC,45
35355,2,Hlth. Shrd. Resp. Pay. Amt.,5460272,1690157,2456705,957470,318983,0,SC,45
35356,2,Income Tax Ret.,234724,61871,93848,57771,19405,1719,SC,45
35357,2,Income Tax Amt.,2345787750,51074888,365016958,669098056,735775005,524762150,SC,45
35358,2,Total Tax Ret.,228681,63436,85915,57640,19413,1724,SC,45
35359,2,Total Tax Amt.,2371446550,65771650,343081852,655860749,763286369,542241181,SC,45
35360,2,Withholding Ret.,274506,105191,91777,56507,18520,1534,SC,45
35361,2,Withholding Amt.,2008016141,113121893,426947621,655791289,585982260,222934791,SC,45
35362,2,Alt. Min. Ret.,6397,22,42,367,5365,587,SC,45
35363,2,Alt. Min. Tax Amt.,29787221,180922,68665,723230,21877777,6884895,SC,45
35364,2,Est. Tax Pay. Ret.,17846,1709,4359,6047,4594,978,SC,45
35365,2,Est. Tax Pay. Amt.,424624247,4112012,17890004,47914334,129146617,224557982,SC,45
35366,2,EITC Ret.,61363,48050,13027,0,0,0,SC,45
35367,2,EITC Amt.,154313336,133209082,20815449,0,0,0,SC,45
35368,2,Total Payments Ret.,292533,118043,94218,57560,19296,1707,SC,45
35369,2,Total Payments Amt.,2753783697,302167710,490819088,713345681,735121617,506902370,SC,45
35370,2,Refund Ret.,232306,109288,73882,37230,9521,812,SC,45
35371,2,Refund Amt.,-675676397,-245631779,-185321160,-120868498,-66513951,-52528131,SC,45
35372,2,Balance Due Ret.,65773,12361,21613,20677,9881,908,SC,45
35373,2,Balance Due Amt.,296562176,10273417,38148701,63777133,95376523,88381057,SC,45
35374,2,Med./Dent. Exp. Ret.,21402,5225,9280,5503,607,0,SC,45
35375,2,Med./Dent. Exp. Amt.,195988455,47457063,79332213,51326507,7310562,0,SC,45
35376,2,State and Loc. Tax Ret.,100816,8456,31859,39732,18350,1682,SC,45
35377,2,State and Loc. Tax Amt.,627085350,7592764,78616645,219491012,225019675,94823707,SC,45
35378,2,Real Estate Tax Ret.,90463,6018,27267,37343,17593,1634,SC,45
35379,2,Real Estate Tax Amt.,190060432,8673057,39006961,68012005,57005499,15150724,SC,45
35380,2,Taxes Paid Ret.,100490,8267,31786,39709,18345,1682,SC,45
35381,2,Taxes Paid Amt.,885568138,19056284,131439022,315363341,301840486,113559949,SC,45
35382,2,Interest Paid Ret.,79086,4748,24139,33539,15009,1174,SC,45
35383,2,Interest Paid Amt.,558966257,25835251,139084720,228375270,141500555,19393211,SC,45
35384,2,Total Interest Paid Ret.,81179,4953,24755,34207,15434,1315,SC,45
35385,2,Total Interest Paid Amt.,601926855,28120868,152264946,240010221,147635218,28026998,SC,45
35386,2,Contribution Ret.,86675,6315,25842,35652,17237,1149,SC,45
35387,2,Contribution Amt.,541943552,17799127,96625788,181437762,149855922,33220289,SC,45
35388,2,Prem. Tax Credit Ret.,11102,7687,2819,139,0,0,SC,45
35389,2,Prem. Tax Credit Ret.,40679949,27991232,9762158,367788,0,0,SC,45
35390,2,Adv. Prem. Tax Credit Ret.,12380,7890,3451,486,70,0,SC,45
35391,2,Adv. Prem. Tax Credit Amt.,44657564,28021535,12221153,1731225,244907,0,SC,45
35392,2,F 8888 - Refund Alloc. Ret.,57,0,34,0,0,0,SC,45
35393,2,F 8888 - Refund Alloc. Amt.,25607,0,11650,0,0,0,SC,45
35394,3,Return Count,276917,130968,88009,42586,11243,877,SC,45
35395,3,Form 1040EZ,34885,27639,6617,581,0,0,SC,45
35396,3,Form 1040A,65754,38799,23086,3365,0,0,SC,45
35397,3,Form 1040,175543,64020,58231,38598,11211,870,SC,45
35398,3,Joint Returns,111026,22219,40196,36205,10328,790,SC,45
35399,3,Single Returns,108425,73285,28289,4383,686,68,SC,45
35400,3,Paid Preparer Returns,160834,72082,52078,26134,7549,808,SC,45
35401,3,Returns with Exemptions,257808,113345,87900,42582,10902,0,SC,45
35402,3,Total Exemption Amt.,2225166218,849171950,784960000,454676000,116506268,0,SC,45
35403,3,Wages Ret.,232076,107623,76551,36752,9707,767,SC,45
35404,3,Wages Amt.,10029122408,1569488740,3353855221,3164308999,1565842473,358559029,SC,45
35405,3,Taxable Interest Ret.,57482,13526,18111,17038,7148,784,SC,45
35406,3,Taxable Interest Amt.,70164850,8232633,13999612,19143109,17042598,8933339,SC,45
35407,3,Tax Exempt Interest Ret.,7642,1045,1959,2478,1685,348,SC,45
35408,3,Tax Exempt Interest Amt.,51886585,2512186,8423363,13773829,17337624,8730000,SC,45
35409,3,Taxable Dividends Ret.,40085,8422,11891,12491,5975,663,SC,45
35410,3,Taxable Dividend Amt.,220204777,15620183,35315669,59352130,71085562,35766016,SC,45
35411,3,State Refund Ret.,46286,2670,14863,21099,7061,468,SC,45
35412,3,State Refund Amt.,68030766,2075081,15945582,30284199,14090660,5349208,SC,45
35413,3,Schedule C Prof./Loss Ret.,39668,17535,11036,7136,2484,240,SC,45
35414,3,Schedule C Prof./Loss Amt.,205998593,105916753,73340953,72157581,89867726,20590905,SC,45
35415,3,Capital Gain/Loss Ret.,34125,7031,9357,10460,5618,723,SC,45
35416,3,Capital Gain/Loss Amt.,350231938,6020943,26955598,66963061,122498755,123277907,SC,45
35417,3,Taxable IRA Dist. Ret.,29070,8196,9830,7998,2605,148,SC,45
35418,3,Taxable IRA Dist. Amt.,494041769,57956005,125204068,185410172,114122443,7915075,SC,45
35419,3,Taxable Pension Ret.,58661,18378,20716,14831,4083,189,SC,45
35420,3,Taxable Pension Amt.,1239170242,168321564,380680103,466996823,207614269,10594136,SC,45
35421,3,Farm Prof./Loss Ret.,4870,923,1503,1544,575,76,SC,45
35422,3,Farm Prof./Loss Amt.,-40899510,-6383955,-10598683,-10930014,-5144930,-3152144,SC,45
35423,3,Unemployment Comp. Ret.,7902,3798,2850,1033,193,0,SC,45
35424,3,Unemployment Comp. Amt.,19312122,8880006,6473458,3091771,751969,0,SC,45
35425,3,Tax. Soc. Sec. Ret.,42549,8705,18922,11700,3011,195,SC,45
35426,3,Tax. Soc. Sec. Amt.,582241707,22198915,216324911,260101799,77971749,5522513,SC,45
35427,3,Student Interest Ded. Ret.,18502,4073,8061,6012,267,0,SC,45
35428,3,Student Interest Ded. Amt.,19280249,3786920,8543708,6798605,56297,0,SC,45
35429,3,S.E. Health Ded. Ret.,4633,1077,1215,1075,874,238,SC,45
35430,3,S.E. Health Ded. Amt.,29558557,3373790,6087638,7307330,8801222,3215078,SC,45
35431,3,Keogh Pay. Ret.,735,12,97,207,337,56,SC,45
35432,3,Keogh Pay. Amt.,11949707,57451,752333,2162362,6675358,2100925,SC,45
35433,3,Alimony Paid Ret.,811,363,344,71,0,0,SC,45
35434,3,Alimony Paid Amt.,11433126,3365447,5253406,1943985,0,0,SC,45
35435,3,Adjustments Ret.,59076,20290,19155,14394,4048,524,SC,45
35436,3,Adjustments Amt.,158375969,24294693,39172228,41903472,35306476,15074102,SC,45
35437,3,Total Itemized Ded. Ret.,66421,6313,21625,26697,10362,837,SC,45
35438,3,Total Itemized Ded. Amt.,1501412221,105795631,357766724,567860587,364433578,91203593,SC,45
35439,3,Child Tax Credit Ret.,46745,8402,25233,12915,184,0,SC,45
35440,3,Child Tax Credit Amt.,54671882,3605184,30933630,19971498,156650,0,SC,45
35441,3,Child Care Cred. Ret.,11632,1727,5020,3943,898,0,SC,45
35442,3,Child Care Cred. Amt.,6346619,759678,2886346,2182911,493795,0,SC,45
35443,3,Ed Credit Ret.,16338,4063,6639,5006,588,0,SC,45
35444,3,Ed. Credit Amt.,17772371,2436113,7671403,6948434,707587,0,SC,45
35445,3,For. Tax Credit Ret.,10462,687,2834,3980,2547,414,SC,45
35446,3,For. Tax Credit Amt.,5448233,43958,187749,556082,2358689,2301755,SC,45
35447,3,Gen. Bus. Cred. Ret.,339,0,69,79,110,73,SC,45
35448,3,Gen. Bus. Cred. Amt.,2343077,0,90468,153210,541381,1556182,SC,45
35449,3,Total Stat. Credit Ret.,86535,22075,39169,20349,4415,516,SC,45
35450,3,Total Stat. Credit Amt.,94652086,8708501,45123505,31445173,5182788,4189278,SC,45
35451,3,S.E. Tax  Ret.,30142,14433,7730,5171,2157,291,SC,45
35452,3,S.E. Tax  Amt.,68752770,20141072,18135039,15705188,11636279,2416159,SC,45
35453,3,Add. Tax Retir. Plan,10949,2508,4469,3181,745,0,SC,45
35454,3,Tax Retir. Plan Amt.,11132669,768218,3020637,4763589,2413266,0,SC,45
35455,3,Hlth. 12 mnth. Cvg. Count,219549,87700,77289,40500,10893,863,SC,45
35456,3,Hlth. Shrd. Resp. Pay. Ret.,12148,6175,5154,717,98,0,SC,45
35457,3,Hlth. Shrd. Resp. Pay. Amt.,5555630,1847747,2673940,817959,208342,0,SC,45
35458,3,Income Tax Ret.,202859,62001,86169,42437,11226,876,SC,45
35459,3,Income Tax Amt.,1481728866,49152142,314881135,471959531,411290663,234405767,SC,45
35460,3,Total Tax Ret.,196900,63657,78337,42258,11229,877,SC,45
35461,3,Total Tax Amt.,1485262463,63586562,294283000,462361665,424267789,239962694,SC,45
35462,3,Withholding Ret.,247138,109007,84537,41327,10632,791,SC,45
35463,3,Withholding Amt.,1377283291,114347763,369713513,461268651,322345868,107437767,SC,45
35464,3,Alt. Min. Ret.,3246,0,28,222,2654,321,SC,45
35465,3,Alt. Min. Tax Amt.,14943596,0,38254,457261,10690968,3718131,SC,45
35466,3,Est. Tax Pay. Ret.,13326,1737,3735,4392,2804,504,SC,45
35467,3,Est. Tax Pay. Amt.,220404162,3975433,15524300,34326641,74639210,91145967,SC,45
35468,3,EITC Ret.,66531,52474,13812,0,0,0,SC,45
35469,3,EITC Amt.,169762136,146459636,23033898,0,0,0,SC,45
35470,3,Total Payments Ret.,264582,122231,86611,42203,11129,871,SC,45
35471,3,Total Payments Amt.,1894311626,318759290,432758424,502786325,407506935,228490280,SC,45
35472,3,Refund Ret.,216054,113793,67553,27272,5587,422,SC,45
35473,3,Refund Amt.,-589082347,-263445401,-171339693,-87090143,-40019553,-23652872,SC,45
35474,3,Balance Due Ret.,53755,11914,20162,15243,5635,452,SC,45
35475,3,Balance Due Amt.,182670138,9006258,33399898,47316665,57167707,35404027,SC,45
35476,3,Med./Dent. Exp. Ret.,16017,3983,7012,3971,422,0,SC,45
35477,3,Med./Dent. Exp. Amt.,159654383,47597462,62407447,35893317,5095683,0,SC,45
35478,3,State and Loc. Tax Ret.,66428,6317,21625,26698,10362,837,SC,45
35479,3,State and Loc. Tax Amt.,371185682,6497104,53285079,144872367,123301372,42222626,SC,45
35480,3,Real Estate Tax Ret.,59433,4395,18582,25241,9934,810,SC,45
35481,3,Real Estate Tax Amt.,107785600,6169176,23447187,41152206,28905699,6497215,SC,45
